colour	y	yend	x	xend	showSelected1
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	11
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	11
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	11
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	11
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	11
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	11
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	11
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	11
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	11
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	11
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	12
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	12
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	12
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	12
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	12
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	12
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	12
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	12
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	12
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	12
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	12
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	12
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	13
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	13
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	13
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	13
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	13
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	13
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	13
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	13
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	13
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	13
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	13
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	13
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	13
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	14
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	14
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	14
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	14
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	14
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	14
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	14
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	14
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	14
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	14
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	14
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	14
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	14
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	14
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	15
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	15
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	15
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	15
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	15
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	15
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	15
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	15
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	15
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	15
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	15
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	15
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	15
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	15
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	15
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	16
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	16
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	16
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	16
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	16
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	16
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	16
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	16
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	16
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	16
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	16
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	16
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	16
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	16
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	16
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	16
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	17
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	17
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	17
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	17
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	17
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	17
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	17
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	17
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	17
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	17
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	17
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	17
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	17
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	17
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	17
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	17
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	17
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	18
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	18
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	18
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	18
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	18
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	18
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	18
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	18
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	18
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	18
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	18
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	18
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	18
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	18
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	18
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	18
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	18
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	18
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	19
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	19
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	19
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	19
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	19
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	19
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	19
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	19
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	19
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	19
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	19
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	19
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	19
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	19
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	19
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	19
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	19
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	19
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	19
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	20
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	20
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	20
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	20
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	20
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	20
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	20
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	20
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	20
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	20
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	20
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	20
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	20
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	20
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	20
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	20
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	20
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	20
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	20
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	20
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	21
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	21
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	21
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	21
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	21
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	21
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	21
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	21
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	21
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	21
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	21
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	21
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	21
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	21
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	21
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	21
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	21
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	21
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	21
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	21
#00FF00	4.09010001107663	4.80529314956084	3.00451692978884	2.64604967233692	21
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	22
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	22
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	22
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	22
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	22
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	22
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	22
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	22
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	22
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	22
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	22
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	22
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	22
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	22
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	22
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	22
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	22
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	22
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	22
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	22
#00FF00	4.09010001107663	4.80529314956084	3.00451692978884	2.64604967233692	22
#00FF00	3.12640669985771	3.80162736170829	9.39652692538837	9.8255689487498	22
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	23
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	23
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	23
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	23
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	23
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	23
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	23
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	23
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	23
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	23
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	23
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	23
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	23
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	23
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	23
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	23
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	23
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	23
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	23
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	23
#00FF00	4.09010001107663	4.80529314956084	3.00451692978884	2.64604967233692	23
#00FF00	3.12640669985771	3.80162736170829	9.39652692538837	9.8255689487498	23
#FF0000	2.87332074778567	3.5317473898973	7.05674703525156	7.51114153010994	23
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	24
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	24
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	24
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	24
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	24
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	24
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	24
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	24
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	24
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	24
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	24
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	24
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	24
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	24
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	24
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	24
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	24
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	24
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	24
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	24
#00FF00	4.09010001107663	4.80529314956084	3.00451692978884	2.64604967233692	24
#00FF00	3.12640669985771	3.80162736170829	9.39652692538837	9.8255689487498	24
#FF0000	2.87332074778567	3.5317473898973	7.05674703525156	7.51114153010994	24
#FF0000	4.71660434744276	5.2260934187942	6.55535947525495	7.17214216484136	24
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	25
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	25
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	25
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	25
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	25
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	25
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	25
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	25
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	25
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	25
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	25
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	25
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	25
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	25
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	25
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	25
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	25
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	25
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	25
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	25
#00FF00	4.09010001107663	4.80529314956084	3.00451692978884	2.64604967233692	25
#00FF00	3.12640669985771	3.80162736170829	9.39652692538837	9.8255689487498	25
#FF0000	2.87332074778567	3.5317473898973	7.05674703525156	7.51114153010994	25
#FF0000	4.71660434744276	5.2260934187942	6.55535947525495	7.17214216484136	25
#FF0000	2.91168271059949	3.64537528055873	0.368990993438726	0.687887862013215	25
#00FF00	1.05746070697088	1.81831449427527	2.51085387097151	2.26366666591315	26
#FF0000	3.59543627223846	4.2876150821996	9.42303482373386	9.82414390495838	26
#FF0000	1.6451405262724	2.4446286918446	5.99935102763397	6.02796349187571	26
#00FF00	4.35807199312115	4.47210204692816	5.54621302956849	4.75438151540101	26
#FF0000	4.30291331513421	5.10175952780424	4.00425827066813	4.0472085733765	26
#00FF00	0.0927014943811321	0.362863499518184	9.17896657132231	8.42596425327785	26
#00FF00	2.53429741214737	2.74675746832267	4.026554721303	3.25528257443784	26
#00FF00	4.0852074069961	4.83898303694436	3.01639122081855	2.74839439304611	26
#FF0000	2.37281667098855	3.14153347366969	1.59568855138634	1.81721615074064	26
#00FF00	2.10473798825524	2.46140936477923	1.36367223999771	2.07976268761483	26
#00FF00	4.70342076075165	4.86491269274714	5.21219140461053	4.42866070584987	26
#FF0000	1.94215869139543	2.59118287051433	2.29578628307982	2.76351228718804	26
#00FF00	3.312011386163	3.46369496836567	1.76980367566783	2.55529211663317	26
#00FF00	2.79777359896249	2.92856042060161	7.13838230640211	6.34914545520626	26
#00FF00	0.206896278036814	0.822350548619349	0.732182767488503	0.221089781015671	26
#00FF00	4.32620887788001	4.67204082613823	6.64783700745996	7.36922474201325	26
#FF0000	0.835223710032447	1.62565363351415	3.5805721528981	3.45720061621032	26
#00FF00	0.152806815612476	0.267788519695987	4.48528692184546	3.69359303673199	26
#FF0000	1.25394135013505	2.02526584269196	8.31564820927305	8.10337826985197	26
#FF0000	4.39038244407084	5.15465404740144	9.07036929763978	9.30677766539032	26
#00FF00	4.09010001107663	4.80529314956084	3.00451692978884	2.64604967233692	26
#00FF00	3.12640669985771	3.80162736170829	9.39652692538837	9.8255689487498	26
#FF0000	2.87332074778567	3.5317473898973	7.05674703525156	7.51114153010994	26
#FF0000	4.71660434744276	5.2260934187942	6.55535947525495	7.17214216484136	26
